Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
509.0,1561.5,439.88571428507566,3.928,3.56,3014.320000000298,3860.32,8242.76,605
736.0,1272.0,349.5,3.858,3.63,2120.31299999915,2888.31,7928.31,398
966.0,1071.75,294.3428571429104,3.843,3.678,1587.1745714321733,2276.34,7303.25,147
853.0,1180.25,324.6666666660458,3.87,3.651,1862.1879999991504,2600.19,7455.31,260
29.0,2229.59,859.2029999999795,4.046,3.371,5139.32799999998,6098.33,9297.34,1076
872.0,1252.69,348.6666666660458,3.854,3.622,2055.1071428563446,2816.25,8168.56,236
477.0,1585.41,412.79999999981374,3.894,3.574,2981.950999999419,3860.35,8205.21,631
140.0,2043.12,602.3999999999069,3.954,3.473,4465.14400000032,5408.34,8962.78,968
526.0,1679.05,510.0,3.936,3.523,3338.25,4220.25,8308.0,587
639.0,1441.22,370.0,3.853,3.612,2521.143999999389,3392.34,8185.38,469
502.0,1596.0,455.0,3.94,3.557,3140.354000000283,4004.35,8360.35,606
64.0,2183.17,810.0155000002123,4.009,3.39,5026.720999999903,5984.32,9306.91,1044
949.0,1135.41,309.19999999925494,3.836,3.658,1762.0671428572389,2456.38,7600.94,159
462.0,1644.01,479.0,3.952,3.536,3284.2889999998733,4184.29,8324.29,646
977.0,983.31,260.4230769239366,3.823,3.682,1407.875,2024.38,7345.0,131
479.0,1552.83,434.1428571427241,3.934,3.554,2948.356000000611,3824.36,8191.43,629
179.0,1981.98,666.0,3.987,3.448,4364.468999999575,5300.47,8914.66,935
20.0,2250.53,880.8050000000512,4.043,3.373,5195.32799999998,6175.33,9419.33,1088
153.0,2048.38,696.7999999998137,3.997,3.441,4580.344000000041,5552.34,8992.78,955
1073.0,948.31,249.64285714365545,3.799,3.691,1322.375,1916.38,7595.06,41
667.0,1392.84,409.2029999997467,3.871,3.765,2261.3430000003427,3178.02,8731.7,441
498.0,194479.71,3780.0,4.255,3.322,59340.0,70200.2,70200.2,610
457.0,1584.25,456.8571428572759,3.93,3.568,3074.3199999993667,3932.32,8163.96,655
555.0,1620.0,484.0,3.917,3.539,3152.375,4040.38,8468.38,579
453.0,1704.0,500.1428571427241,3.942,3.534,3446.3520000008866,4328.35,8396.35,681
1064.0,973.25,250.2352941185236,3.784,3.694,1335.811999997124,1952.31,7303.19,44
959.0,1159.5,322.0,3.83,3.646,1823.803571429104,2528.38,8112.81,149
488.0,1619.2,425.5714285718277,3.888,3.573,3053.818999999203,3968.22,8388.51,620
1039.0,1053.62,286.4175824169069,3.807,3.667,1546.0582857131958,2204.34,7827.09,69
931.0,1098.94,301.54285714402795,3.833,3.664,1704.8509999979287,2384.35,7887.81,181
279.0,1855.81,578.3751999996603,3.969,3.797,3817.112999999896,4760.31,8623.22,829
982.0,1081.69,294.39633333310485,3.8,3.799,1323.3120000008494,2114.06,8379.38,126
722.0,1284.0,350.5258333347738,3.887,3.621,2173.486857144162,2924.34,7856.34,386
1045.0,972.0,253.5,3.787,3.7,1344.820000000298,1952.32,7604.32,89
794.0,1295.84,357.3333333339542,3.869,3.631,2210.351000001654,2960.35,7783.01,314
122.0,2104.28,735.0,4.004,3.423,4760.35999999987,5732.36,9137.12,986
759.0,1169.62,306.51428571529686,3.825,3.663,1772.375,2528.38,7632.12,349
256.0,1936.61,650.4000000003725,3.981,3.462,4184.383999999613,5120.38,8576.74,852
979.0,921.12,236.8235294111073,3.784,3.7,1250.375,1844.38,7724.5,129
1018.0,1038.05,281.1428571436554,3.812,3.683,1525.5878571420908,2168.44,7412.8,90
314.0,1860.0,586.0,3.979,3.489,4034.352000000887,4940.35,8648.35,794
742.0,1190.69,323.4285714291036,3.871,3.636,1906.0272857137024,2636.31,7719.88,366
250.0,1881.06,523.0,3.935,3.513,3932.311999999918,4868.31,8692.19,858
1108.0,949261.22,161718.42499999888,4.209,3.267,48869.987999999896,875200.7,875200.7,0
1054.0,821.97,197.5,3.759,3.724,1023.5439999997616,1556.34,7522.09,54
75.0,2151.22,786.0,4.006,3.403,4910.328000000212,5876.33,9139.94,1033
166.0,2004.0,674.3999999999069,3.995,3.451,4468.695000000298,5410.7,8866.7,942
64.0,2177.57,807.0,4.005,3.395,4988.352000000188,5948.35,9233.15,1044
315.0,1806.78,548.0,3.96,3.516,3812.3519999999553,4724.35,8566.31,797
343.0,1800.0,553.7999999998137,3.975,3.501,3788.3439999995753,4688.34,8504.34,765
981.0,972.88,257.7692307699472,3.822,3.683,1385.25,1988.25,7404.44,127
894.0,1120.32,308.0,3.839,3.652,1751.7795714307576,2420.35,7855.51,220
50.0,2193.75,794.4060000001919,4.022,3.396,4978.311999999918,5944.31,9296.69,1058
899.0,1116.0,305.19999999925494,3.849,3.66,1725.9332857150584,2420.22,7748.22,209
154.0,2033.94,702.0,3.996,3.438,4556.438000000082,5516.44,9104.62,949
666.0,1375.84,358.19999999925494,3.842,3.619,2312.3590000011027,3140.36,8212.06,442
806.0,1088.14,294.38961038924754,3.835,3.66,1618.0732857137918,2312.36,8068.64,297
486.0,1568.81,406.9714285722002,3.892,3.575,2930.382000000216,3824.38,8215.8,622
804.0,1160.5,311.3333333339542,3.864,3.647,1864.7894285712391,2564.22,7672.7,304
551.0,1591.38,471.4285714281723,3.916,3.539,3044.313000000082,3932.31,8162.19,557
935.0,1096.06,299.688311688602,3.834,3.663,1695.114142853767,2348.26,7794.72,177
418.0,1777.0,484.0,3.904,3.544,3557.9589999988675,4472.36,8669.48,690
788.0,1198.88,344.3125,3.858,3.793,1701.375,2534.06,8485.88,326
949.0,964.78,255.0,3.8,3.691,1348.2190000005066,1952.22,7944.97,154
117.0,2089.82,628.0,3.955,3.46,4623.582000000402,5588.38,9114.12,991
1066.0,957.12,252.75,3.8,3.689,1349.3120000008494,1952.31,7661.25,48
1037.0,984.0,257.90872381068766,3.787,3.699,1371.8509999979287,1988.35,7856.35,97
488.0,1565.31,406.2857142854482,3.892,3.576,2918.321000000462,3824.32,8175.4,620
731.0,1386.03,389.1428571436554,3.884,3.591,2426.3440000023693,3248.34,8137.19,377
754.0,1347.25,377.6999999992549,3.879,3.598,2312.375,3104.38,8139.62,354
608.0,1482.08,427.2857142854482,3.886,3.574,2701.120000001043,3536.32,8703.72,500
404.0,1782.27,544.0,3.954,3.514,3692.320000000298,4580.32,8358.08,704
991.0,1046.56,288.0,3.837,3.683,1510.026285711676,2168.31,7281.38,122
795.0,1129.35,303.6363636367023,3.831,3.667,1740.8209999985993,2420.32,8109.05,313
265.0,1896.61,598.0,3.976,3.487,4083.5509999999776,5012.35,8716.61,843
552.0,1620.0,485.1428571436554,3.917,3.539,3168.9870000015944,4040.19,8504.19,582
335.0,1824.12,556.0,3.969,3.505,3845.912999999709,4760.31,8650.66,773
483.0,1620.0,471.0,3.945,3.538,3188.351999999024,4076.35,8108.35,622
19.0,2246.4,871.2029999999795,4.039,3.368,5167.327999999863,6140.32,9360.32,1115
298.0,1824.94,566.0,3.97,3.495,3824.3439999995753,4760.34,8517.5,810
1078.0,924.0,236.2857142854482,3.777,3.705,1241.2809999994934,1844.28,7460.28,56
884.0,1015.0,269.934065932408,3.806,3.68,1452.875,2096.38,7827.81,224
743.0,1195.62,324.0,3.874,3.635,1911.169142857194,2636.31,7616.5,365
434.0,1728.0,511.0,3.948,3.528,3529.1119999988005,4436.31,8360.31,700
724.0,1398.81,391.88571428507566,3.887,3.59,2474.311999997124,3284.31,8181.06,384
75.0,2159.23,784.0,4.012,3.398,4947.558999999892,5912.36,9216.2,1033
407.0,1807.65,495.0077499998733,3.909,3.541,3665.951999998651,4580.35,8828.2,701
1049.0,972.0,252.80000000074503,3.787,3.7,1335.827999999747,1952.33,7604.33,85
883.0,1116.0,302.40000000037253,3.823,3.683,1679.7415714282542,2384.31,7784.31,251
314.0,1896.0,614.0,3.98,3.475,4126.689000000246,5048.29,8648.29,791
2.0,7340.51,1143.328000000001,4.245,3.228,5480.991999999995,6720.0,10520.99,1106
1100.0,941.0,253.2857142854482,3.814,3.705,1259.4379999991506,1880.44,7107.69,13
23.0,2241.03,760.7970000000205,3.998,3.412,5062.33600000001,6049.34,9568.6,1085
93.0,2110.44,648.0,3.962,3.45,4688.375,5660.38,9063.0,1015
652.0,1393.05,364.1999999992549,3.844,3.619,2348.3829999994487,3212.38,8137.8,456
422.0,1744.83,538.0,3.958,3.511,3566.313000000082,4472.31,8309.47,686
104.0,2112.0,761.6000000000931,4.008,3.411,4781.912000000244,5732.31,8972.31,1001
201.0,1968.0,664.0,3.987,3.455,4357.143999999389,5300.34,8973.84,902
347.0,1846.66,514.0,3.917,3.526,3794.375,4724.38,8762.81,761
746.0,1158.81,312.0,3.835,3.652,1808.25,2528.25,7983.5,362
180.0,2016.0,680.0103333336301,3.988,3.446,4460.328000000212,5408.33,8828.33,954
820.0,1095.97,294.6857142858207,3.822,3.666,1653.9012857154012,2348.19,7929.03,288
568.0,1503.69,392.9142857138068,3.864,3.594,2693.9749999996275,3572.38,8267.06,540
687.0,1428.0,391.542857144028,3.886,3.609,2594.320000000298,3392.32,8360.32,447
809.0,1200.0,330.0,3.875,3.64,1926.535714285448,2672.25,7532.25,296
1042.0,840.5,208.0,3.787,3.729,1064.3129999991506,1592.31,6930.06,70
1014.0,1088.38,300.0,3.815,3.664,1638.6057142857462,2312.32,7982.56,94
653.0,1500.0,431.1428571436554,3.889,3.57,2756.3120000008494,3608.31,8432.31,481
653.0,1503.84,432.6857142858207,3.898,3.567,2773.120000001043,3608.32,8095.75,455
741.0,1281.09,355.19999999925494,3.888,3.626,2144.4069999996573,2924.41,7612.97,372
306.0,1872.0,594.0,3.978,3.495,4034.320000000298,4940.32,8720.32,802
350.0,1814.56,569.5999999996275,3.966,3.491,3795.5439999997616,4724.34,8297.91,758
49.0,2193.59,811.2189999998081,4.039,3.385,4992.342999999877,5965.38,9136.34,1085
967.0,1106.5,298.7142857145518,3.816,3.665,1664.375,2348.38,7569.06,141
555.0,1608.0,483.0,3.925,3.535,3140.3749999990687,4004.37,8288.37,550
715.0,1183.06,330.0,3.861,3.657,1880.3440000023693,2600.34,7641.69,397
414.0,1786.27,542.0,3.962,3.517,3701.9199999999255,4616.32,8371.49,699
1025.0,1001.83,269.1428571436554,3.809,3.683,1466.352000001818,2096.35,7562.52,89
740.0,1139.59,319.18799999915063,3.824,3.794,1463.281000001356,2303.0,8757.28,368
824.0,1072.22,297.5714285708964,3.837,3.679,1607.694571428001,2276.27,7445.77,288
181.0,2028.0,679.2189999995753,3.999,3.779,4403.0,5376.0,8946.03,953
291.0,1826.47,502.0,3.929,3.524,3752.375,4688.38,8606.5,817
348.0,1739.47,520.0,3.957,3.529,3530.3130000010133,4436.31,8464.75,764
183.0,1966.31,635.2000000001863,3.976,3.78,4196.375,5156.38,8864.38,929
161.0,2038.79,696.0,3.99,3.444,4537.119999999646,5480.32,8918.85,947
284.0,1892.31,541.5999999996275,3.926,3.512,3946.743999999948,4904.34,8889.78,824
667.0,1305.28,372.0,3.883,3.787,2030.35899999924,2912.0,8490.2,447
548.0,1573.19,463.4285714291036,3.905,3.847,2837.912000000477,3788.31,9019.56,555
675.0,1452.0,417.8571428563446,3.88,3.58,2642.344000000506,3464.34,8360.34,459
785.0,1294.75,357.30000000074506,3.872,3.619,2194.089285714552,2960.38,7660.44,323
834.0,1152.0,316.6666666660458,3.861,3.648,1818.6917142849416,2528.41,7784.41,274
257.0,1911.1,614.0,3.976,3.479,4154.350999999791,5084.35,8889.98,846
555.0,1583.81,472.2857142854482,3.921,3.54,3038.25,3896.25,8215.56,553
210.0,2015.97,694.3999999999069,3.99,3.443,4457.951999999583,5408.35,8731.17,898
182.0,2033.78,661.2000000001863,3.968,3.775,4421.943999999668,5372.34,8993.34,926
486.0,1621.99,426.8571428572759,3.888,3.572,3061.1520000007004,3968.35,8387.58,622
917.0,1004.12,265.61538461595774,3.805,3.69,1443.7540000006557,2060.25,7889.95,191
340.0,1813.94,554.0,3.968,3.506,3806.3439999995753,4724.34,8644.81,768
173.0,1992.0,667.2000000001863,3.995,3.453,4418.343999999575,5336.34,8828.34,935
1097.0,838.94,191.83333333395424,3.743,3.734,989.3119999989868,1556.31,6981.75,11
826.0,1200.0,332.6666666660458,3.83,3.65,1890.5977142862976,2636.31,8229.66,308
795.0,1248.0,342.6666666660458,3.845,3.648,2030.2870000004768,2780.29,8432.29,339
517.0,1674.91,456.8571428572759,3.889,3.543,3255.560000000521,4148.36,8644.16,591
870.0,1219.38,334.6666666660458,3.841,3.641,1962.660714285448,2708.38,7830.25,238
48.0,2181.41,691.188000000082,4.001,3.425,4887.342999999877,5867.34,9246.31,1060
657.0,1501.08,433.0285714287311,3.896,3.567,2762.3829999994487,3608.38,8075.11,451
838.0,1246.38,342.0,3.857,3.915,1801.175000000745,2636.38,8065.56,270
352.0,1824.1,573.5999999996275,3.958,3.804,3620.256000000984,4580.26,8453.73,756
619.0,1440.33,416.5714285708964,3.871,3.586,2630.375,3464.38,8771.36,484
901.0,1223.42,341.3333333339542,3.846,3.629,1972.923428570852,2708.35,7994.63,207
241.0,1914.44,616.0,3.981,3.478,4124.344000000507,5048.34,8692.47,867
216.0,2007.94,582.0,3.935,3.493,4313.981999999844,5264.38,9098.37,892
718.0,1204.53,324.0,3.842,3.648,1922.3129999991504,2672.31,8162.28,390
779.0,1321.94,371.0,3.872,3.603,2234.31299999915,3032.31,8076.94,329
752.0,1265.31,350.69999999925494,3.885,3.63,2102.375,2888.38,7510.81,361
40.0,2217.62,844.7820000001229,4.046,3.374,5097.375,6063.38,9250.94,1065
1103.0,774.06,175.41333333402872,3.746,3.734,922.8380000032485,1412.44,7399.06,5
431.0,1749.59,524.0,3.959,3.521,3579.544000000693,4472.34,8279.5,682
574.0,1513.25,396.6857142858207,3.864,3.592,2720.3120000008494,3608.31,8342.88,534
1.0,2587.94,1231.999,3.661,3.223,5383.009,6678.02,10856.83,1107
358.0,1797.25,552.7999999998137,3.965,3.505,3752.321000000462,4652.32,8799.65,745
121.0,2088.0,752.7999999998137,4.002,3.42,4742.351999999955,5696.35,8936.35,984
855.0,1179.31,323.3333333339542,3.87,3.653,1856.437000000849,2600.44,7440.12,258
37.0,2235.78,880.780999999959,4.049,3.365,5139.375,6112.38,9176.91,1071
765.0,1339.75,369.9000000003725,3.868,3.902,2024.375,2888.38,8274.0,343
182.0,1996.75,663.2000000001863,3.987,3.778,4328.343000000343,5300.34,8829.41,926
780.0,1212.0,335.0,3.872,3.643,1958.320000000298,2708.31,7604.31,325
438.0,1740.35,522.0,3.959,3.52,3548.3509999997914,4436.35,8252.96,675
497.0,1602.94,432.0,3.887,3.753,2842.375,3815.01,8643.69,611
111.0,2100.0,735.0,4.001,3.425,4766.319999999832,5696.32,9116.32,997
282.0,1881.75,593.5999999996275,3.974,3.488,4028.375,4976.38,8722.72,826
341.0,1787.25,546.0,3.967,3.505,3710.375,4616.38,8444.03,767
539.0,1561.56,407.6571428570896,3.877,3.588,2873.911999999545,3788.31,8310.09,569
305.0,1928.19,543.5999999996275,3.922,3.516,4040.319000000134,4976.32,8992.48,803
545.0,1383.5,391.1999999992549,3.906,3.608,2432.4069999996573,3248.41,7869.44,567
1036.0,901.53,216.14285714365545,3.754,3.725,1115.3120000008494,1700.31,7222.84,72
319.0,1831.09,568.0,3.97,3.501,3866.311999999918,4796.31,8473.75,789
1060.0,936.0,252.2142857145518,3.81,3.701,1281.875,1880.38,7532.38,48
301.0,1861.38,526.0,3.923,3.521,3838.713000000456,4796.31,8811.0,807
143.0,2077.59,753.6000000000931,4.003,3.415,4659.575000000186,5624.38,8813.59,965
339.0,1822.47,566.0,3.967,3.5,3848.219000001438,4760.22,8816.28,764
903.0,1184.64,323.19999999925494,3.834,3.648,1869.9712857156992,2600.26,7743.88,205
957.0,1044.0,285.5064935069531,3.835,3.676,1547.4069999996573,2204.41,7532.41,151
69.0,2160.0,788.8000000000466,4.001,3.395,4933.08899999992,5876.29,9116.29,1065
176.0,2016.0,698.3999999999069,3.995,3.442,4479.513000000268,5408.31,8792.31,929
1104.0,936.44,250.9915966391564,3.813,3.705,1252.375,1844.38,7113.75,9
704.0,1413.51,392.5714285708964,3.881,3.607,2528.3209999986,3320.32,8013.19,404
560.0,1468.62,411.0,3.914,3.568,2720.18799999915,3572.19,8170.62,554
149.0,2042.34,710.3999999999069,3.996,3.435,4586.313000000082,5552.31,9081.81,954
475.0,1632.0,476.0,3.945,3.544,3161.9519999986514,4040.35,7964.35,630
1132.0,852.0,206.0,3.759,3.72,1064.375,1628.38,7388.38,2
345.0,1809.03,558.0,3.965,3.503,3806.311999998986,4724.31,8781.78,758
935.0,1187.84,332.3999999985099,3.835,3.641,1910.3129999991504,2636.31,8142.25,173
608.0,1561.66,453.8571428563446,3.906,3.561,2960.3829999994487,3824.38,8159.23,500
759.0,1260.0,344.6666666660458,3.856,3.633,2065.455857142806,2816.31,8072.31,375
791.0,1299.71,358.80000000074506,3.853,3.637,2186.320000000298,2960.32,8266.82,317
54.0,2176.81,789.625,4.044,3.393,4974.813000000082,5937.38,9178.31,1054
274.0,1896.58,617.5999999996275,3.974,3.473,4058.328999999911,4976.33,8448.27,834
77.0,2156.06,764.3999999999069,3.987,3.41,4882.618999999948,5840.22,9243.48,1031
384.0,1738.36,516.0,3.957,3.521,3560.313000000082,4472.31,8503.45,724
435.0,1680.0,494.0,3.957,3.53,3398.321000000462,4292.32,8360.32,673
634.0,1510.44,404.5714285708964,3.857,3.587,2744.1869999989867,3608.19,8373.12,474
881.0,1154.38,317.65714285708964,3.863,3.658,1777.3928571436554,2492.25,7435.38,232
983.0,1124.88,311.09090909175575,3.822,3.65,1741.5178571436554,2420.38,8079.38,125
939.0,972.78,258.7252747248858,3.802,3.688,1367.3440000023693,1988.34,7922.59,164
480.0,1551.26,435.8571428572759,3.934,3.554,2942.3199999993667,3824.32,8164.35,628
952.0,1156.5,309.5064935069531,3.817,3.662,1754.3440000005066,2492.34,7787.81,156
509.0,1569.73,444.3428571429104,3.925,3.563,3038.351999999956,3896.35,8632.45,594
1004.0,190535.65,167075.6839999985,4.223,3.363,54149.9840000011,65489.98,65489.98,101
710.0,1391.42,384.5999999996274,3.891,3.606,2476.8994285725057,3284.33,7911.11,398
515.0,1625.22,427.2000000001863,3.882,3.576,3074.375,3968.38,8509.38,593
300.0,1872.0,588.0,3.968,3.486,3980.280999999493,4904.28,8576.28,834
941.0,1025.0,273.5714285708964,3.83,3.674,1511.3440000005066,2168.34,7455.12,167
600.0,1527.39,442.2857142854482,3.897,3.568,2864.351999999956,3716.35,8424.64,508
224.0,1987.69,574.0,3.932,3.498,4234.712999999523,5192.31,9022.05,884
117.0,2076.0,723.6000000000931,4.002,3.43,4717.151999999769,5660.35,9008.35,991
337.0,1841.66,584.7999999998137,3.969,3.488,3878.313000000082,4796.31,8324.81,771
61.0,2188.26,780.0,3.985,3.405,5217.056000000099,6203.46,9739.01,1047
456.0,1655.3,480.0,3.943,3.54,3290.3199999993667,4184.32,8532.83,652
950.0,964.72,252.75,3.796,3.692,1344.75,1952.25,7832.78,158
681.0,1354.56,352.80000000074506,3.838,3.625,2240.375,3068.34,8090.62,427
720.0,1381.5,381.0,3.888,3.607,2450.375,3248.38,7830.47,388
59.0,2140.19,758.375,4.031,3.419,4810.312000000151,5776.31,9088.38,1053
199.0,1987.69,653.6000000000931,3.99,3.459,4378.711999999825,5336.31,8848.59,909
512.0,1559.58,439.2857142854482,3.924,3.564,3014.26600000076,3860.27,8577.25,591
576.0,1452.0,405.2571428567171,3.925,3.575,2672.375,3500.38,8036.38,532
141.0,2076.0,715.2000000001863,3.993,3.43,4630.7440000004135,5588.34,8900.34,993
243.0,1908.0,624.0,3.986,3.474,4148.375,5048.38,8720.38,865
981.0,907.38,232.0588235296309,3.78,3.704,1205.3129999991506,1772.31,7735.56,127
683.0,1303.09,359.3333333339542,3.884,3.608,2214.535714285448,2996.25,7962.0,431
121.0,2076.0,720.0,4.002,3.432,4681.151999999303,5624.35,9008.36,987
1006.0,1103.19,295.25,3.803,3.945,1301.125,2130.62,8384.19,102
18.0,2256.58,883.1949999999488,4.048,3.368,5244.321000000113,6231.33,9495.65,1090
327.0,1850.31,585.5939999995753,3.975,3.799,3843.3600000003353,4802.38,8584.86,781
151.0,2050.78,696.7999999998137,3.998,3.441,4592.375,5552.38,8958.06,957
773.0,1212.0,332.0,3.874,3.633,1962.535714285448,2708.25,7784.25,335
384.0,1804.64,496.0,3.913,3.533,3644.3439999995753,4580.34,8735.12,724
596.0,1439.49,401.4000000003725,3.895,3.603,3413.9519999995828,4544.35,11065.47,518
640.0,1259.53,354.0,3.881,3.634,2080.8534285705537,2852.28,7644.47,472
487.0,1627.91,431.2000000001863,3.886,3.568,3068.351999999956,3968.35,8479.84,621
308.0,1865.79,585.5999999996275,3.967,3.492,3997.1829999992624,4904.38,8783.23,806
51.0,2151.59,768.0,4.032,3.415,4845.375,5811.34,9112.22,1061
1095.0,840.62,191.28260869532824,3.743,3.734,989.375,1556.38,7045.62,13
359.0,1757.38,530.0,3.956,3.506,3632.351999999024,4544.35,8542.43,755
546.0,1536.19,411.59349999949336,3.873,3.766,2611.375,3576.94,8604.25,562
931.0,1069.86,290.0,3.811,3.675,1551.2011428568512,2240.34,7696.7,203
628.0,1285.81,359.69999999925494,3.885,3.632,2147.7725714296103,2924.34,7699.78,484
395.0,1765.78,485.0,3.911,3.54,3542.375,4472.38,8635.34,713
787.0,1306.94,366.5,3.868,3.607,2186.375,2960.38,8077.62,321
614.0,1553.55,450.0,3.904,3.559,2936.2180000022054,3788.22,8108.64,494
807.0,1115.27,300.51428571529686,3.83,3.664,1710.628714285791,2384.34,8073.41,301
347.0,1772.44,542.0,3.962,3.5,3680.375,4580.38,8562.25,767
276.0,1903.39,632.0,3.981,3.464,4088.3899999996647,5012.39,8493.0,832
626.0,1526.16,408.0,3.858,3.585,2794.712000001222,3644.31,8355.34,482
1045.0,995.91,259.88571428507566,3.79,3.689,1396.9154285732657,2024.34,7439.34,63
1024.0,1030.36,277.7142857145518,3.81,3.684,1502.3440000005066,2132.34,7324.98,84
603.0,1584.0,471.4285714291036,3.915,3.557,3086.320000000298,3932.32,8324.32,502
802.0,1188.0,323.3333333339542,3.868,3.645,1916.3209999985995,2636.32,7784.32,306
556.0,1535.44,448.2857142854482,3.9,3.553,2858.4370000008494,3716.44,8642.88,552
602.0,1602.05,473.0,3.909,3.566,3044.353000000119,3932.35,8378.82,511
1063.0,865.88,222.0,3.795,3.711,1124.375,1664.38,7243.5,45
52.0,2182.06,808.813000000082,4.037,3.387,4999.344000000041,5965.34,9236.12,1062
861.0,1212.69,345.625,3.833,3.792,1694.188000002876,2541.0,8291.5,247
581.0,1445.5,403.1999999992549,3.91,3.573,2630.375,3464.38,8155.94,533
113.0,2131.52,788.3999999999069,4.005,3.4,4832.320000000298,5768.32,8955.07,995
247.0,1895.31,609.5999999996275,3.975,3.473,4064.2189999995753,4976.22,8756.22,867
964.0,942.69,244.13445378281176,3.786,3.698,1277.25,1880.25,7756.31,144
943.0,1162.34,311.19999999925494,3.819,3.662,1772.3440000005066,2492.34,7843.81,165
460.0,1701.19,516.0,3.952,3.52,3434.383000001312,4328.38,8183.01,648
581.0,1603.12,476.0,3.926,3.539,3086.31299999915,3968.31,8222.38,532
981.0,1044.0,281.0,3.81,3.681,1511.3440000023693,2168.34,7640.34,153
259.0,1932.0,638.0,3.982,3.466,4184.320000000298,5120.32,8684.32,846
488.0,1526.66,435.4285714281723,3.898,3.552,2924.343999999576,3788.34,8190.05,626
257.0,1950.75,556.0,3.93,3.505,4119.520000000484,5084.32,8978.27,851
534.0,1672.69,508.0,3.934,3.522,3326.18799999915,4220.19,8281.41,579
1089.0,1020.5,262.40000000037253,3.787,3.691,1417.4548571445048,2060.31,7626.19,19
7.0,3328.29,1150.7197857142892,3.687,3.498,5024.996499999979,5970.88,5970.88,1101
611.0,1552.58,415.2857142854482,3.863,3.581,2876.3279999997467,3752.33,8455.72,497
597.0,1521.6,440.5714285708964,3.892,3.575,2801.919999999925,3644.32,8548.77,511
880.0,1026.56,264.4285714291036,3.794,3.693,1391.7415714282542,2060.31,7286.81,228
578.0,1328.62,375.5999999996274,3.894,3.618,2258.3120000008494,3068.31,7748.94,534
76.0,2136.2,664.0,3.965,3.441,4774.774999999907,5732.38,9180.34,1032
709.0,1393.03,385.7142857145518,3.891,3.606,2486.3590000011027,3284.36,7816.88,399
580.0,1515.75,440.9142857138068,3.896,3.562,2834.375,3680.38,8729.12,523
782.0,1212.0,336.5,3.874,3.643,1958.280999999493,2708.28,7532.28,323
306.0,1870.37,584.7999999998137,3.97,3.5,3986.384000000544,4904.38,8620.48,802
759.0,1111.94,311.19999999925494,3.848,3.666,1695.1701428554952,2384.31,7466.0,353
254.0,1882.44,603.2000000001863,3.973,3.476,4028.375,4940.38,8720.38,858
920.0,1104.0,302.0571428555995,3.824,3.667,1679.6475714296105,2384.22,7748.22,214
4.0,7328.99,1260.0,4.233,3.253,5348.0,6628.99,10576.99,1104
89.0,2091.34,721.6000000000931,3.993,3.439,4680.98799999943,5624.19,9019.94,1023
860.0,1166.75,322.47619047760963,3.867,3.653,1839.2321428563448,2564.38,7367.5,253
785.0,1236.0,340.0,3.882,3.637,2029.501857144758,2780.36,7604.36,320
457.0,1704.0,500.0,3.942,3.532,3434.3509999997914,4328.35,8396.35,677
713.0,1185.47,332.0,3.861,3.656,1892.327999999747,2636.33,7646.56,399
656.0,1217.51,342.6666666660458,3.873,3.642,1957.4628571439528,2708.32,7581.21,456
1025.0,853.05,213.5217391308397,3.79,3.728,1092.3519999999553,1628.35,6925.66,87
659.0,1488.0,433.7142857145518,3.905,3.571,2780.351999999956,3608.35,8028.67,454
154.0,2052.0,703.2000000001863,3.991,3.436,4562.375,5516.38,8864.38,980
720.0,1389.75,375.4285714291036,3.867,3.61,2408.375,3248.38,8143.91,388
333.0,1829.53,560.0,3.969,3.505,3860.344000000506,4796.34,8678.84,775
458.0,1704.0,512.0,3.955,3.524,3488.321000000462,4364.32,8324.32,647
631.0,1435.16,409.80000000074506,3.878,3.578,2558.2180000003427,3392.22,8595.5,477
518.0,1601.89,473.5714285718277,3.913,3.541,3074.3429999994114,3968.34,8700.41,590
938.0,1143.72,312.40000000037253,3.822,3.66,1777.486857144162,2492.34,7707.66,170
579.0,1496.81,433.3714285716415,3.893,3.56,2732.375,3608.38,8605.0,529
576.0,1514.69,437.1428571436554,3.901,3.553,2810.31299999915,3680.31,8319.81,532
914.0,1119.91,321.60150000080466,3.849,3.807,1477.343999998644,2303.02,7935.33,199
575.0,1596.0,474.4285714291036,3.909,3.546,3082.7750000003725,3968.38,8360.38,559
1059.0,960.0,249.35294117592275,3.779,3.959,939.1701428554952,1664.31,8216.31,75
966.0,1056.0,285.8571428563446,3.811,3.679,1561.548857141286,2240.41,7676.41,168
6.0,65022.75,29813.487,4.29,3.398,5480.992000000013,53213.54,56699.65,1107
928.0,1162.36,317.3333333339542,3.842,3.654,1844.35899999924,2564.36,7599.39,180
304.0,1891.04,598.0,3.964,3.495,4486.751000000164,5516.35,10098.33,799
1001.0,1071.44,288.8571428563446,3.824,3.67,1587.2321428563446,2240.38,7438.62,107
67.0,2177.41,697.1999999999534,3.96,3.431,4882.751000000164,5840.35,9459.62,1041
339.0,1837.72,583.2000000001863,3.968,3.488,3866.311999999918,4796.31,8345.5,769
445.0,1636.95,475.0,3.942,3.534,3248.35899999924,4112.36,8336.03,669
645.0,1495.14,436.7142857145518,3.896,3.573,2714.1919999998063,3536.19,8010.27,463
188.0,1972.41,658.0,3.986,3.452,4328.375,5264.38,8910.28,926
